p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.5505365306958e-26	5.66424278819244	0.25	0.005	2.66444197434767e-22	Ast_224	MSTRG.8598
1.29393418232627e-25	5.33543816245398	0.917	0.093	2.22349649890947e-21	Ast_224	MSTRG.871
5.57966211567067e-25	3.58827807780714	0.75	0.056	9.58809137956848e-21	Ast_224	MSTRG.4919
5.45424274587933e-24	4.94119548865701	0.333	0.011	9.37257073451905e-20	Ast_224	MSTRG.16496
7.68961546531799e-24	3.69322799866244	0.833	0.074	1.32138352156024e-19	Ast_224	MSTRG.8768
4.01234907133705e-22	4.80258842907156	0.417	0.019	6.89482064418559e-18	Ast_224	MSTRG.19218
4.20028445086578e-20	4.11257873563267	0.833	0.095	7.21776880036776e-16	Ast_224	MSTRG.8296
7.74906394113338e-20	3.92038532454792	0.583	0.043	1.33159914764436e-15	Ast_224	MSTRG.17302
1.51982733429209e-19	7.84865896526017	0.083	0.001	2.61167129124753e-15	Ast_224	MSTRG.22062
1.51982733429209e-19	7.74038763880683	0.083	0.001	2.61167129124753e-15	Ast_224	MSTRG.8955
1.51982733429209e-19	7.51026233042277	0.083	0.001	2.61167129124753e-15	Ast_224	MSTRG.19709
1.51982733429209e-19	7.40132410243686	0.083	0.001	2.61167129124753e-15	Ast_224	MSTRG.10205
1.60705288921343e-19	7.09370389810539	0.083	0.001	2.76155968482435e-15	Ast_224	MSTRG.22911
1.69922196391769e-19	7.07222160008829	0.083	0.001	2.91994302279615e-15	Ast_224	MSTRG.23898
1.69922196391769e-19	4.9305041077145	0.083	0.001	2.91994302279615e-15	Ast_224	MSTRG.20291
2.12475416827663e-19	4.3659863502608	0.25	0.008	3.65117756276655e-15	Ast_224	MSTRG.7599
3.26298267271792e-19	3.17927095127634	0.583	0.044	5.60710942479848e-15	Ast_224	MSTRG.9576
4.22332582849895e-19	3.13748295711054	0.917	0.115	7.2573631036926e-15	Ast_224	MSTRG.5132
3.60412448873147e-18	4.34512697703389	0.917	0.127	6.19332752143616e-14	Ast_224	MSTRG.16249
9.94937287833765e-18	4.32284770495694	0.417	0.024	1.70970023541354e-13	Ast_224	MSTRG.6574
1.54853439854293e-17	4.24075946445779	0.5	0.036	2.66100151045617e-13	Ast_224	MSTRG.2642
3.40811798789823e-17	3.80494821129109	0.583	0.051	5.85650995040432e-13	Ast_224	MSTRG.8374
6.73658752973806e-17	4.98569285988318	0.417	0.026	1.15761520111019e-12	Ast_224	MSTRG.11330
1.56065500174882e-16	3.12683534456824	1	0.168	2.68182955500517e-12	Ast_224	MSTRG.6189
2.27432384604741e-16	4.05705707461744	0.25	0.009	3.90819809704786e-12	Ast_224	MSTRG.23254
4.32378748150799e-16	3.01402274302175	1	0.151	7.42999640822333e-12	Ast_224	MSTRG.12744
1.21790363082051e-15	3.39194296858575	0.75	0.094	2.09284559920197e-11	Ast_224	MSTRG.12645
1.31124992833093e-15	3.64751376725212	0.75	0.096	2.25325187684387e-11	Ast_224	MSTRG.12339
3.05989999635187e-15	6.01094031027474	0.25	0.01	5.25813215373106e-11	Ast_224	MSTRG.12662
4.68419217003737e-15	3.92640539172726	0.333	0.018	8.04931582499222e-11	Ast_224	MSTRG.4478
5.08261601117917e-15	3.88433888040579	0.5	0.041	8.73396735361029e-11	Ast_224	MSTRG.1906
5.99792716203443e-15	8.22879858833292	0.083	0.001	1.030683803524e-10	Ast_224	MSTRG.17336
5.99792716203443e-15	7.1093164475466	0.083	0.001	1.030683803524e-10	Ast_224	MSTRG.8263
6.25443246577036e-15	7.26185578515564	0.083	0.001	1.07476167491798e-10	Ast_224	MSTRG.1983
6.25443246577036e-15	6.86706400767941	0.083	0.001	1.07476167491798e-10	Ast_224	MSTRG.17490
6.52172804949094e-15	6.70129504101394	0.083	0.001	1.12069374802452e-10	Ast_224	MSTRG.7630
6.52172804949094e-15	6.36781242241657	0.083	0.001	1.12069374802452e-10	Ast_224	PMZ-0041994
6.52172804949094e-15	6.36168594725768	0.083	0.001	1.12069374802452e-10	Ast_224	MSTRG.20521
6.80026004655664e-15	6.09823826141991	0.083	0.001	1.16855668640029e-10	Ast_224	MSTRG.4505
1.56662531904664e-14	4.32861385873926	0.25	0.011	2.69208894824975e-10	Ast_224	MSTRG.6729
1.68391412544317e-14	4.81507524391507	0.167	0.005	2.89363803316154e-10	Ast_224	MSTRG.16143
1.96468344681902e-14	3.86495286722877	0.833	0.129	3.3761120350138e-10	Ast_224	MSTRG.3352
3.79625912836492e-14	2.72581152657644	0.75	0.096	6.52349168618228e-10	Ast_224	MSTRG.5062
4.25000648815621e-14	3.37318900010971	0.333	0.02	7.30321114924763e-10	Ast_224	MSTRG.2653
5.74577323754513e-14	3.50534090464014	0.833	0.134	9.87353673139756e-10	Ast_224	MSTRG.2702
8.43750828982383e-14	3.4285508118514	0.667	0.084	1.44990142452333e-09	Ast_224	MSTRG.11622
